optimizer,time_decay,exp_wd,optimizer_name_unc,exp_lr_unc,exp_lr,n_blocks,d_token,attention_dropout,res_drop,ffn_dropout,ffn_factor,accuracy,ce_loss,desired_coverage,coverage,reject_rate,ce_loss_rej,accuracy_rej,auc,auc_rej,pos_rate,bss,brier,bss_rej,brier_rej,pos_rate_rej,meta,dataset,trial,time_to_fit,model_type,exp_lamda,alpha,pretrain,momentum,d_main,hidden_factor,dropout_first,dropout_second,residual_dropout,momentum_sgd,nesterov,exp_beta,reward,momentum_sgd_unc,nesterov_unc,viol,max_viol_trial,avg_perf,min_avg_perf,b_norm,n_estimators,reg_alpha,reg_lambda,folds,zero_init_residual,avg_viol_trial
AdamW,True,-4.0,,,-2.0,,,,,,,0.5362930452397029,1.999450299824277,0.99,0.9873333333333332,0.0126666666666667,3.963677992159236,0.0394736842105263,0.9823310093861246,-1.0,,,,,,,plugin,cifar100,15.0,4278.297646045685,VGG,,,,,,,,,,,,,,,,0.0026666666666668,0.0123333333333333,1.7450733101527092,1.7450733101527092,True,,,,,,
SGD,True,-4.0,,,-1.0,,,,,,,0.9984554659344432,0.0085315627558019,0.99,0.990144435004248,0.0098555649957519,1.0843971872757698,0.5344827586206896,0.9999867158232476,-1.0,,,,,,,plugin,organamnist,13.0,4310.182349681854,Resnet18,,,,,,,,,,0.93,True,,,,,0.0001444350042479,0.010322854715378,0.0028511438639736,0.0028511438639736,,,,,,False,
AdamW,True,-3.0,,,-3.0,,,,,,,0.9812046134130712,0.0785934245568419,0.99,0.9894336432797972,0.0105663567202028,1.4222075755417931,0.52,0.9996292567918308,-1.0,,,,,,,plugin,organcmnist,18.0,1752.4548497200012,Resnet18,,,,,,,,,,,,,,,,0.0005663567202027,0.0041842772612004,0.0348581081306124,0.0348581081306124,,,,,,True,
AdamW,True,-3.0,,,-3.0,,,,,,,0.8998466119281783,0.2913427863535144,0.99,0.9884944702104888,0.0115055297895112,0.6873355455390724,0.5581395348837209,0.7405571796357902,0.4782278481012658,0.0995217901290264,0.069608763132673,0.0833895585507099,0.7381217880338334,0.2470957325159637,0.3875968992248062,plugin,chestmnist,17.0,8234.452695131302,Resnet18,,,,,,,,,,,,,,,,0.0015055297895112,0.002461648234035,0.2484045393859286,0.2484045393859286,,,,,,True,
AdamW,True,-4.0,,,-3.0,,,,,,,0.8051948051948052,0.4683220852423668,0.99,0.9871794871794872,0.0128205128205127,0.7455037092328911,0.0,0.8537414965986395,-1.0,0.7272727272727273,0.2918299379296742,0.1404721411449341,-0.9379421921219476,0.2761552610801097,1.0,plugin,breastmnist,16.0,186.35531783103943,Resnet18,,,,,,,,,,,,,,,,0.0028205128205127,0.0294871794871794,0.4232196312982761,0.4232196312982761,,,,,,True,
AdamW,True,-4.0,,,-4.0,,,,,,,0.7716297786720322,0.6154890767899829,0.99,0.9920159680638724,0.0079840319361277,2.421164931118146,0.0,0.8932603464204376,-1.0,,,,,,,plugin,dermamnist,19.0,967.0076439380646,Resnet18,,,,,,,,,,,,,,,,0.0020159680638723,0.0292415169660679,0.5013036491343522,0.5013036491343522,,,,,,True,
AdamW,True,-4.0,,,-3.0,,,,,,,0.9621972829297104,0.1141549963118584,0.99,0.9900584795321636,0.0099415204678362,1.0106541727922544,0.5294117647058824,0.9982582334686088,-1.0,,,,,,,plugin,bloodmnist,15.0,1370.141241788864,Resnet18,,,,,,,,,,,,,,,,5.847953216364665e-05,0.0152046783625731,0.0515990002725008,0.0515990002725008,,,,,,True,
Adam,False,-6.0,,,-4.0,,,,,,,0.9656357388316152,0.095298902401658,0.99,0.9931740614334472,0.0068259385665528,0.7365978879195818,0.25,0.9952103951046308,0.3333333333333333,0.7336769759450171,0.8575591119425865,0.0278347339628035,0.933317066439654,0.2718097332661078,0.25,plugin,pneumoniamnist,10.0,567.6740176677704,Resnet18,,,,,,,,,,,,,,,,0.0031740614334472,0.0071672354948805,0.0389687848053513,0.0389687848053513,,,,,,True,
AdamW,True,-4.0,,,-3.0,,,,,,,0.6861797656717694,0.9145736012431668,0.99,0.9892973476035364,0.0107026523964635,1.804740080559327,0.2411067193675889,0.9366564983578276,0.7776768600724976,,,,,,,plugin,tissuemnist,9.0,16221.69782590866,Resnet18,,,,,,,,,,,,,,,,0.0007026523964636,0.0039828249925969,0.8152945745781484,0.8152945745781484,,,,,,True,
AdamW,True,-4.0,,,-3.0,,,,,,,0.9196072983236084,0.2403152169227952,0.99,0.9877412862501144,0.0122587137498856,1.088908540008368,0.4850746268656716,0.9790455560420042,0.8244542507623904,,,,,,,plugin,octmnist,12.0,7524.032380104065,Resnet18,,,,,,,,,,,,,,,,0.0022587137498856,0.0071997072545969,0.1622702134860239,0.1622702134860239,,,,,,True,
SGD,True,-3.0,,,-2.0,,,,,,,0.9912288974818448,0.0384542179163091,0.99,0.9892703862660944,0.0107296137339055,0.8456856774405955,0.5652173913043478,0.9998445846634498,-1.0,,,,,,,plugin,pathmnist,17.0,7562.992474555969,Resnet18,,,,,,,,,,0.97,True,,,,,0.0007296137339055,0.0010822914722895,0.0169617456127686,0.0169617456127686,,,,,,False,
Adam,False,-6.0,,,-5.0,,,,,,,0.5668789808917197,1.153314052781136,0.99,0.98125,0.01875,2.045317710634174,0.0,0.7306954696090985,-1.0,,,,,,,plugin,retinamnist,19.0,266.5451023578644,Resnet18,,,,,,,,,,,,,,,,0.00875,0.0374999999999999,1.109390138149646,1.109390138149646,,,,,,True,
Adam,False,-4.0,,,-4.0,,,,,,,0.9244906112664802,0.2093600733578466,0.99,0.992466296590008,0.007533703409992,0.9327565347306602,0.4736842105263157,0.9918800709619476,-1.0,,,,,,,plugin,organsmnist,4.0,2274.433609724045,Resnet18,,,,,,,,,,,,,,,,0.0024662965900079,0.0057097541633623,0.1143987401680139,0.1143987401680139,,,,,,False,
