optimizer,time_decay,exp_wd,optimizer_name_unc,exp_lr_unc,exp_lr,n_blocks,d_token,attention_dropout,res_drop,ffn_dropout,ffn_factor,accuracy,ce_loss,desired_coverage,coverage,reject_rate,ce_loss_rej,accuracy_rej,auc,auc_rej,pos_rate,bss,brier,bss_rej,brier_rej,pos_rate_rej,meta,dataset,trial,time_to_fit,model_type,exp_lamda,alpha,pretrain,momentum,d_main,hidden_factor,dropout_first,dropout_second,residual_dropout,momentum_sgd,nesterov,exp_beta,reward,momentum_sgd_unc,nesterov_unc,viol,max_viol_trial,avg_perf,min_avg_perf,b_norm,n_estimators,reg_alpha,reg_lambda,folds,zero_init_residual,avg_viol_trial
AdamW,False,-5.0,,,-5.0,3.0,320.0,0.0,0.0,0.0,2.6666666666666665,0.9349152542372882,0.1835052838563329,0.99,0.9833333333333332,0.0166666666666667,1.026685988990137,0.56,0.97792217895791,-1.0,,,,,,,selnet_te,pol,1.0,504.4371960163117,TabFTTransformer,4.0,0.65,,,,,,,,,,-3.0,,,,0.0066666666666668,0.0073333333333333,0.1097236275166655,0.1097236275166655,,,,,,,
Adam,False,-6.0,,,-4.0,1.0,512.0,0.45,0.0,0.1,1.3333333333333333,0.703030303030303,0.5366390390956711,0.99,0.9959758551307848,0.0040241448692153,0.7052454697165436,0.5,0.7922815724173959,0.0,0.498989898989899,0.2619371075435409,0.1845157231141147,0.2619371075435409,0.2559818829651092,0.5,selnet_te,rl,12.0,91.88719725608826,TabFTTransformer,6.0,0.55,,,,,,,,,,-4.0,,,,0.0059758551307848,0.0272635814889335,0.5084405757169027,0.5084405757169027,,,,,,,
Adam,False,-6.0,,,-4.0,,,,,,,0.8692307692307693,0.2977442897948131,0.99,0.9923664122137404,0.0076335877862595,0.6087699729436802,0.7777777777777778,0.9150464919695688,0.7222222222222222,0.2222222222222222,0.4710721337521484,0.0914270269297842,0.780457407277006,0.2085978865012245,0.6666666666666666,selnet_te,waterbirds,13.0,10703.484911441805,Resnet50,4.0,0.6000000000000001,,,,,,,,,,-4.0,,,,0.0023664122137404,0.0329516539440203,0.2645494209894286,0.2645494209894286,,,,,,False,
AdamW,True,-6.0,,,-5.0,3.0,448.0,0.1,0.0,0.3,2.0,0.782258064516129,0.421426319545676,0.99,0.984126984126984,0.0158730158730159,0.6704853483066153,0.375,0.8874201258475196,0.5333333333333333,0.4979838709677419,0.4550157224426844,0.1362464485467956,0.4549239315781557,0.240052423005782,0.625,selnet_te,upselling,11.0,229.030788898468,TabFTTransformer,4.0,0.7,,,,,,,,,,-4.0,,,,0.005873015873016,0.0253968253968253,0.3503379261747746,0.3503379261747746,,,,,,,
SGD,False,-4.0,,,-2.0,,,,,,,0.5848897863032139,1.8284002391560903,0.99,0.9905,0.0094999999999999,3.933001070185529,0.1052631578947368,0.9865074525827656,-1.0,,,,,,,selnet_te,cifar100,14.0,4233.342233181,VGG,6.0,0.7,,,,,,,,0.99,True,-4.0,,,,0.0005,0.0193333333333333,1.5577130171705402,1.5577130171705402,True,,,,,,
Adam,True,-6.0,,,-3.0,,,,,,,0.9977747346799042,0.0149698633542145,0.99,0.9926932880203908,0.0073067119796091,0.5478749650653825,0.813953488372093,0.9999808190651316,-1.0,,,,,,,selnet_te,organamnist,13.0,4029.634271621704,Resnet18,3.0,0.55,,,,,,,,,,-4.0,,,,0.0026932880203908,0.0208156329651657,0.0049907933474063,0.0049907933474063,,,,,,False,
Adam,False,-6.0,,,-3.0,,,,,,,0.9756618274978652,0.1090457512294546,0.99,0.9898562975486052,0.0101437024513947,1.7525638327096589,0.5416666666666666,0.9995875953961704,-1.0,,,,,,,selnet_te,organcmnist,1.0,1775.9316716194153,Resnet18,6.0,0.55,,,,,,,,,,-4.0,,,,0.0001437024513948,0.0329247675401521,0.0458244217411837,0.0458244217411837,,,,,,False,
SGD,False,-5.0,,,-2.0,,,,,,,0.8996305973511127,0.2965164311896446,0.99,0.9899215126650018,0.0100784873349981,0.71417907206,0.495575221238938,0.7327180460497928,0.5301490514905149,0.1001892062347959,0.0652542456115925,0.084275344353918,0.7179157028723835,0.2599141234302135,0.3628318584070796,selnet_te,chestmnist,16.0,7777.881673812866,Resnet18,6.0,0.3,,,,,,,,0.93,True,-4.0,,,,7.84873349981563e-05,0.0086336068498038,0.2545038411293574,0.2545038411293574,,,,,,False,
Adam,True,-6.0,,,-4.0,,,,,,,0.8311688311688312,0.4542748970902754,0.99,0.9871794871794872,0.0128205128205127,1.9957574110231,0.0,0.8129251700680272,-1.0,0.7272727272727273,0.30977493880131,0.1369125827418057,-0.8888348149685845,0.7466503617005869,1.0,selnet_te,breastmnist,12.0,212.101637840271,Resnet18,3.0,0.4,,,,,,,,,,-4.0,,,,0.0028205128205127,0.0461538461538461,0.5317883714669774,0.5317883714669774,,,,,,False,
Adam,False,-6.0,,,-5.0,,,,,,,0.7608040201005025,0.6550775518495636,0.99,0.9930139720558884,0.0069860279441117,1.426055996637338,0.2857142857142857,0.8587878651716209,-1.0,,,,,,,selnet_te,dermamnist,10.0,988.5273008346558,Resnet18,4.0,0.6000000000000001,,,,,,,,,,-4.0,,,,0.0030139720558883,0.0462075848303393,0.5290188862530828,0.5290188862530828,,,,,,False,
Adam,False,-6.0,,,-3.0,,,,,,,0.9597394908229722,0.1527220243291254,0.99,0.987719298245614,0.012280701754386,0.9176653137489384,0.5714285714285714,0.998317375735649,-1.0,,,,,,,selnet_te,bloodmnist,2.0,1517.503252744675,Resnet18,6.0,0.55,,,,,,,,,,-4.0,,,,0.0022807017543859,0.0087719298245614,0.0698144693023056,0.0698144693023056,,,,,,False,
Adam,False,-6.0,,,-3.0,,,,,,,0.9632867132867132,0.1036675264278947,0.99,0.9761092150170648,0.0238907849829351,0.6806363131408087,0.6428571428571429,0.9952811943993192,0.5151515151515151,0.7290209790209791,0.861979940592959,0.0272658102246806,0.8410411922229473,0.2437430069418697,0.7857142857142857,selnet_te,pneumoniamnist,2.0,572.1502587795258,Resnet18,6.0,0.55,,,,,,,,,,-4.0,,,,0.0138907849829351,0.0339590443686007,0.0546590670303453,0.0546590670303453,,,,,,False,
Adam,True,-6.0,,,-4.0,,,,,,,0.6348889549450083,1.0274914656451786,0.99,0.996192732349084,0.0038072676509158,2.1540598918700677,0.2666666666666666,0.9190870521799466,0.6723036503597166,,,,,,,selnet_te,tissuemnist,5.0,17872.300544023514,Resnet18,3.0,0.4,,,,,,,,,,-4.0,,,,0.006192732349084,0.0067621303777656,0.8963212990638473,0.8963212990638473,,,,,,False,
Adam,False,-6.0,,,-4.0,,,,,,,0.9111951309479897,0.2693393439046474,0.99,0.9920409843564176,0.0079590156435824,1.283182968293146,0.367816091954023,0.9763351639204446,0.690240445021961,,,,,,,selnet_te,octmnist,12.0,7885.311274528503,Resnet18,4.0,0.6000000000000001,,,,,,,,,,-4.0,,,,0.0020409843564176,0.0146967340590979,0.1876201684695085,0.1876201684695085,,,,,,False,
Adam,False,-6.0,,,-3.0,,,,,,,0.9787534079157656,0.0899342737918428,0.99,0.9924426198917708,0.0075573801082291,0.7712765448610917,0.691358024691358,0.9996293778552025,0.9711347665427827,,,,,,,selnet_te,pathmnist,1.0,7548.50550532341,Resnet18,6.0,0.55,,,,,,,,,,-4.0,,,,0.0024426198917708,0.0256297816756857,0.0559489327861642,0.0559489327861642,,,,,,False,
Adam,False,-6.0,,,-2.0,,,,,,,0.4966887417218543,1.8392733590115933,0.99,0.94375,0.05625,2.0597574289116096,0.1111111111111111,0.7211662510165356,0.6666666666666666,,,,,,,selnet_te,retinamnist,11.0,253.91185235977173,Resnet18,3.0,0.6000000000000001,,,,,,,,,,-4.0,,,,0.04625,0.0499999999999999,1.4095279360575317,1.4095279360575317,,,,,,False,
Adam,False,-6.0,,,-4.0,,,,,,,0.9227053140096618,0.2095864709216712,0.99,0.984932593180016,0.015067406819984,0.663257806023281,0.5526315789473685,0.991635219184996,-1.0,,,,,,,selnet_te,organsmnist,17.0,1897.92213845253,Resnet18,6.0,0.6000000000000001,,,,,,,,,,-4.0,,,,0.0050674068199839,0.0084456780333068,0.1192089811750266,0.1192089811750266,,,,,,False,
